url,price,currency,retailer_sku,datepulled,sku1,sku2,sku3,sku4
https://www.homedepot.com/p/RYOBI-ONE-18V-18-Gauge-Cordless-AirStrike-Brad-Nailer-Tool-Only-P321/315855110,99,USD,315855110,10/28/2025,P321,,,
https://www.homedepot.com/p/RYOBI-ONE-18V-AirStrike-16-Gauge-Cordless-Finish-Nailer-Tool-Only-P326/315854773,149,USD,315854773,10/28/2025,P326,,,
https://www.homedepot.com/p/RYOBI-ONE-18V-Cordless-Battery-Lopper-with-2-0-Ah-Battery-and-Charger-P4363/314755624,169,USD,314755624,10/28/2025,P4363,,,
https://www.homedepot.com/p/RYOBI-ONE-18V-5-5in-Cordless-Flooring-Saw-with-Blade-Tool-Only-PGC21B/317310232,169,USD,317310232,10/28/2025,PGC21B,,,
https://www.homedepot.com/p/RYOBI-ONE-HP-18V-Brushless-10-in-Battery-Chainsaw-Tool-Only-P2502BTL/314883500,179,USD,314883500,10/28/2025,P2502BTL,,,
https://www.homedepot.com/p/RYOBI-ONE-18V-13-in-Cordless-Battery-String-Trimmer-Edger-Tool-Only-P20018BTL/319370604,99,USD,319370604,10/28/2025,P20018BTL,,,
https://www.homedepot.com/p/RYOBI-ONE-18V-HIGH-PERFORMANCE-Lithium-Ion-4-0-Ah-Battery-2-Pack-PBP2004/315112817,199,USD,315112817,10/28/2025,PBP2004,,,
https://www.homedepot.com/p/RYOBI-ONE-18V-Cordless-10-in-Variable-Speed-Random-Orbit-Buffer-Tool-Only-PCL465B/320222353,59.97,USD,320222353,10/28/2025,PCL465B,,,
https://www.homedepot.com/p/RYOBI-ONE-HP-18V-Brushless-14-in-Cordless-Battery-Dethatcher-Aerator-with-2-4-0-Ah-Batteries-and-Charger-P2740/317623890,459,USD,317623890,10/28/2025,P2740,,,
https://www.homedepot.com/p/RYOBI-ONE-18V-Cordless-Battery-2-Gal-Chemical-Sprayer-and-Holster-with-Extra-Tank-2-0-Ah-Battery-and-Charger-P28320/312791084,169,USD,312791084,10/28/2025,P28320,,,
https://www.homedepot.com/p/Milwaukee-M18-M12-FUEL-GEN-4-Bit-Holder-49-16-3697/321097900,14.97,USD,321097900,10/28/2025,49-16-3697,,,
https://www.homedepot.com/p/Milwaukee-SHOCKWAVE-3-8-in-Drive-SAE-and-Metric-6-Point-Impact-Socket-Set-43-Piece-49-66-7009/316467306,99,USD,316467306,10/28/2025,49-66-7009,,,
https://www.homedepot.com/p/Milwaukee-M18-M12-HEPA-Wet-Dry-Vacuum-Filter-for-Milwaukee-Models-0880-20-0970-20-0960-20-Vacuums-1-Pack-49-90-1900/203168893,19.97,USD,203168893,10/28/2025,0880-20,0970-20,0960-20,49-90-1900
https://www.homedepot.com/p/Milwaukee-M18-18V-Lithium-Ion-Cordless-10-oz-Caulk-and-Adhesive-Gun-Tool-Only-2641-20/203028010,299,USD,203028010,10/28/2025,2641-20,,,
https://www.homedepot.com/p/Milwaukee-M18-18-Volt-Lithium-Ion-Brushless-Cordless-FORCE-LOGIC-Press-Tool-Kit-with-1-2-in-2-in-Jaws-Kit-6-Jaws-Included-2922-22/313505062,4199,USD,313505062,10/28/2025,2922-22,,,
https://www.homedepot.com/p/Milwaukee-Large-Wet-Dry-Vacuum-Foam-Wet-Filter-for-Milwaukee-Wet-Dry-Shop-Vacuums-1-Pack-49-90-1990/319229164,22.74,USD,319229164,10/28/2025,49-90-1990,,,
https://www.homedepot.com/p/Milwaukee-SHOCKWAVE-Thin-Wall-Hole-Saw-High-Speed-Steel-Kit-3-Piece-49-22-4800/204994424,45.97,USD,204994424,10/28/2025,49-22-4800,,,
https://www.homedepot.com/p/Milwaukee-Electrician-Scissors-with-Extended-Handle-48-22-4049/327756464,24.97,USD,327756464,10/28/2025,48-22-4049,,,
https://www.homedepot.com/p/Milwaukee-Torx-Precision-Screwdriver-Set-6-Piece-48-22-2610/205398193,19.97,USD,205398193,10/28/2025,48-22-2610,,,
https://www.homedepot.com/p/Milwaukee-M18-FUEL-18V-Lithium-Ion-Brushless-Cordless-1-4-in-Hex-Impact-Driver-Tool-Only-2953-20/320326875,179,USD,320326875,10/28/2025,2953-20,,,
https://www.homedepot.com/p/Milwaukee-7-Amp-Corded-1-2-in-Corded-Right-Angle-Drill-Kit-with-Hard-Case-3107-6/100040673,349,USD,100040673,10/28/2025,3107-6,,,
https://www.homedepot.com/p/Milwaukee-Medium-Drain-Line-Kit-with-Rustguard-5-Piece-48-53-2790/303362045,60.75,USD,303362045,10/28/2025,48-53-2790,,,
https://www.homedepot.com/p/Milwaukee-M12-12V-Lithium-Ion-Cordless-Brushless-Rotary-Tool-Tool-Only-2525-20/326190804,149,USD,326190804,10/28/2025,2525-20,,,
https://www.homedepot.com/p/Milwaukee-1-4-in-x-25-ft-Inner-Core-Bulb-Head-Cable-with-Rustguard-for-Drain-Snake-48-53-2563/303362040,59.98,USD,303362040,10/28/2025,48-53-2563,,,
https://www.homedepot.com/p/Milwaukee-M18-FUEL-3-ft-Extension-Attachment-for-Milwaukee-QUIK-LOK-Attachment-System-49-16-2721/308056951,79,USD,308056951,10/28/2025,49-16-2721,,,
https://www.homedepot.com/p/Milwaukee-M12-FUEL-12V-Lithium-Ion-Brushless-Cordless-Stubby-3-8-in-Impact-Wrench-Tool-Only-2562-20/330184776,229,USD,330184776,10/28/2025,2562-20,,,
https://www.homedepot.com/p/Milwaukee-Small-Drain-Line-Kit-with-Rustguard-5-Piece-48-53-2685/303362039,57,USD,303362039,10/28/2025,48-53-2685,,,
https://www.homedepot.com/p/RYOBI-ONE-18V-Fast-Charger-PCG004/319310886,49.97,USD,319310886,10/28/2025,PCG004,,,
https://www.homedepot.com/p/RYOBI-ONE-18V-Cordless-Grass-Shear-and-Shrubber-Trimmer-Tool-Only-P2908BTL/316627698,79,USD,316627698,10/28/2025,P2908BTL,,,
https://www.homedepot.com/p/RYOBI-ONE-18V-Cordless-1-2-in-Drill-Driver-Kit-with-2-1-5-Ah-Batteries-and-Charger-PCL206K2/317987592,99,USD,317987592,10/28/2025,PCL206K2,,,
https://www.homedepot.com/p/RYOBI-ONE-18V-Cordless-Reciprocating-Saw-Tool-Only-PCL515B/317987585,79,USD,317987585,10/28/2025,PCL515B,,,
https://www.homedepot.com/p/RYOBI-ONE-HP-18V-Kit-w-2-4-0-Ah-Batteries-2-0-Ah-Battery-Charger-ONE-HP-Stick-Vacuum-PBLSV716B-PSK108SB/329165461,398,USD,329165461,10/28/2025,PSK108SB,,,
https://www.homedepot.com/p/RYOBI-ONE-18V-Cordless-LED-Light-Tool-Only-PCL660B/316630704,29.97,USD,316630704,10/28/2025,PCL660B,,,
https://www.homedepot.com/p/RYOBI-ONE-HP-18V-Brushless-Cordless-Reciprocating-Saw-Tool-Only-PBLRS01B/314109589,116.64,USD,314109589,10/28/2025,PBLRS01B,,,
https://www.homedepot.com/p/RYOBI-ONE-18V-13-in-Cordless-Battery-String-Trimmer-Edger-with-4-0-Ah-Battery-and-Charger-P20180/319022762,139,USD,319022762,10/28/2025,P20180,,,
https://www.homedepot.com/p/RYOBI-ONE-HP-18V-Brushless-Cordless-AirStrike-21-Framing-Nailer-Tool-Only-PBL345B/320562056,299,USD,320562056,10/28/2025,PBL345B,,,
https://www.homedepot.com/p/RYOBI-ONE-HP-18V-Brushless-Cordless-7-1-4-in-Circular-Saw-Tool-Only-PBLCS302B/331725327,139,USD,331725327,10/28/2025,PBLCS302B,,,
https://www.homedepot.com/p/RYOBI-ONE-HP-18V-Brushless-Cordless-2-Tool-Combo-Kit-with-4-0-Ah-Battery-2-0-Ah-Battery-Charger-and-Bag-PBLCK122K2/330106128,239,USD,330106128,10/28/2025,PBLCK122K2,,,
https://www.homedepot.com/p/RYOBI-ONE-HP-18V-Brushless-Cordless-4-1-2-in-Angle-Grinder-Tool-Only-PBLAG02B/329236767,119,USD,329236767,10/28/2025,PBLAG02B,,,
https://www.homedepot.com/p/RYOBI-ONE-18V-22-in-Lithium-Ion-Cordless-Hedge-Trimmer-Tool-Only-P2609BTL/316628199,99,USD,316628199,10/28/2025,P2609BTL,,,
https://www.homedepot.com/p/RYOBI-ONE-HP-18V-Brushless-24-in-Cordless-Battery-Hedge-Trimmer-Tool-Only-PBLHG01B/331977257,139,USD,331977257,10/28/2025,PBLHG01B,,,
https://www.homedepot.com/p/RYOBI-ONE-18V-Lithium-Ion-Starter-Kit-with-2-0-Ah-Battery-4-0-Ah-Battery-and-Charger-PSK106SB/327848851,99,USD,327848851,10/28/2025,PSK106SB,,,
https://www.homedepot.com/p/RYOBI-1-in-Bulk-Impact-Drive-Bit-Set-31-Piece-A963101/318032960,10.97,USD,318032960,10/28/2025,A963101,,,
https://www.homedepot.com/p/RYOBI-ONE-18V-Cordless-Oscillating-Multi-Tool-Tool-Only-PCL430B/317987594,79,USD,317987594,10/28/2025,PCL430B,,,
https://www.homedepot.com/p/RYOBI-ONE-HP-18V-Brushless-Cordless-1-2-in-Hammer-Drill-Tool-Only-PBLHM101B/314109445,129,USD,314109445,10/28/2025,PBLHM101B,,,
https://www.homedepot.com/p/RYOBI-ONE-18V-Cordless-1-2-in-Drill-Driver-Kit-with-1-1-5-Ah-Battery-and-Charger-PCL206K1/317987598,59,USD,317987598,10/28/2025,PCL206K1,,,
https://www.homedepot.com/p/RYOBI-ONE-18V-Cordless-Battery-1-Gal-Chemical-Sprayer-with-2-0-Ah-Battery-and-Charger-P2810/206339956,109,USD,206339956,10/28/2025,P2810,,,
https://www.homedepot.com/p/RYOBI-ONE-18V-Cordless-Battery-1-Gal-Chemical-Sprayer-Tool-Only-P2800BTL/206485323,109,USD,206485323,10/28/2025,P2800BTL,,,
https://www.homedepot.com/p/RYOBI-ONE-HP-18V-Brushless-Cordless-6-1-2-in-Track-Saw-Kit-with-4-0-Ah-HIGH-PERFORMANCE-Battery-and-Charger-PTS01K/319830384,399,USD,319830384,10/28/2025,PTS01K,,,
